gid,id,team,p_seq,p_h,p_r,p_er,p_w,p_hbp,p_wp,date,wl
CHN202304020,Eric Lauer,MIL,1,5,2,2,2,0,0,04/02/2023,w
CHN202304020,Joel Payamps,MIL,2,2,1,1,0,0,0,04/02/2023,w
CHN202304020,Javy Guerra,MIL,3,1,2,2,2,0,1,04/02/2023,w
CHN202304020,Hoby Milner,MIL,4,0,0,0,0,0,0,04/02/2023,w
CHN202304020,Gus Varland,MIL,5,1,0,0,0,0,0,04/02/2023,w
CHN202304020,Jameson Taillon,CHN,1,7,3,3,1,0,0,04/02/2023,l
CHN202304020,Mark Leiter,CHN,2,0,0,0,2,0,0,04/02/2023,l
CHN202304020,Julian Merryweather,CHN,3,5,5,5,2,0,1,04/02/2023,l
CHN202304020,Michael Rucker,CHN,4,1,1,1,1,0,0,04/02/2023,l
CHN202304020,Adbert Alzolay,CHN,5,0,0,0,0,0,0,04/02/2023,l
CIN202304020,Vince Velasquez,PIT,1,5,3,3,1,0,0,04/02/2023,l
CIN202304020,Rob Zastryzny,PIT,2,1,0,0,1,0,0,04/02/2023,l
CIN202304020,Wil Crowe,PIT,3,2,0,0,1,0,1,04/02/2023,l
CIN202304020,Duane Underwood,PIT,4,1,0,0,0,0,0,04/02/2023,l
CIN202304020,Graham Ashcraft,CIN,1,4,1,1,1,0,1,04/02/2023,w
CIN202304020,Alex Young,CIN,2,2,0,0,0,0,0,04/02/2023,w
CIN202304020,Derek Law,CIN,3,0,0,0,0,0,0,04/02/2023,w
CIN202304020,Alexis Diaz,CIN,4,0,0,0,0,0,0,04/02/2023,w
HOU202304020,Mike Clevinger,CHA,1,3,0,0,3,2,1,04/02/2023,w
HOU202304020,Gregory Santos,CHA,2,1,1,1,1,0,1,04/02/2023,w
HOU202304020,Aaron Bummer,CHA,3,0,0,0,0,0,0,04/02/2023,w
HOU202304020,Kendall Graveman,CHA,4,1,0,0,0,0,0,04/02/2023,w
HOU202304020,Reynaldo Lopez,CHA,5,2,2,2,2,0,1,04/02/2023,w
HOU202304020,Luis Garcia,HOU,1,7,3,3,2,1,0,04/02/2023,l
HOU202304020,Phil Maton,HOU,2,1,0,0,0,1,0,04/02/2023,l
HOU202304020,Seth Martinez,HOU,3,5,3,3,1,0,0,04/02/2023,l
KCA202304020,Joe Ryan,MIN,1,3,1,1,2,0,1,04/02/2023,w
KCA202304020,Jovani Moran,MIN,2,1,2,2,1,0,0,04/02/2023,w
KCA202304020,Jorge Lopez,MIN,3,0,0,0,0,0,0,04/02/2023,w
KCA202304020,Emilio Pagan,MIN,4,2,1,1,0,0,0,04/02/2023,w
KCA202304020,Brad Keller,KCA,1,5,2,2,4,1,0,04/02/2023,l
KCA202304020,Amir Garrett,KCA,2,2,1,1,0,0,0,04/02/2023,l
KCA202304020,Dylan Coleman,KCA,3,3,3,3,0,0,0,04/02/2023,l
KCA202304020,Jose Cuas,KCA,4,3,1,1,0,0,0,04/02/2023,l
KCA202304020,Scott Barlow,KCA,5,0,0,0,1,0,0,04/02/2023,l
LAN202304020,Zach Davies,ARI,1,4,1,1,2,0,0,04/02/2023,w
LAN202304020,Kyle Nelson,ARI,2,0,0,0,0,1,0,04/02/2023,w
LAN202304020,Miguel Castro,ARI,3,0,0,0,1,0,0,04/02/2023,w
LAN202304020,Andrew Chafin,ARI,4,0,0,0,1,0,0,04/02/2023,w
LAN202304020,Scott McGough,ARI,5,0,0,0,0,0,0,04/02/2023,w
LAN202304020,Noah Syndergaard,LAN,1,4,1,1,0,0,0,04/02/2023,l
LAN202304020,Caleb Ferguson,LAN,2,0,0,0,0,1,0,04/02/2023,l
LAN202304020,Evan Phillips,LAN,3,1,0,0,0,0,0,04/02/2023,l
LAN202304020,Brusdar Graterol,LAN,4,4,1,1,0,0,0,04/02/2023,l
MIA202304020,Kodai Senga,NYN,1,3,1,1,3,0,1,04/02/2023,w
MIA202304020,Dennis Santana,NYN,2,0,0,0,0,0,0,04/02/2023,w
MIA202304020,John Curtiss,NYN,3,0,0,0,0,0,0,04/02/2023,w
MIA202304020,Stephen Nogosek,NYN,4,1,0,0,2,0,0,04/02/2023,w
MIA202304020,Trevor Rogers,MIA,1,4,4,3,2,2,0,04/02/2023,l
MIA202304020,Huascar Brazoban,MIA,2,1,1,1,1,1,0,04/02/2023,l
MIA202304020,Tanner Scott,MIA,3,0,0,0,0,0,0,04/02/2023,l
MIA202304020,Matt Barnes,MIA,4,0,0,0,1,0,0,04/02/2023,l
NYA202304020,Ross Stripling,SFN,1,6,4,4,2,1,0,04/02/2023,l
NYA202304020,Sean Hjelle,SFN,2,0,2,2,3,0,3,04/02/2023,l
NYA202304020,Scott Alexander,SFN,3,1,0,0,0,0,0,04/02/2023,l
NYA202304020,Jhony Brito,NYA,1,2,0,0,1,0,0,04/02/2023,w
NYA202304020,Jimmy Cordero,NYA,2,1,0,0,0,1,1,04/02/2023,w
NYA202304020,Ron Marinaccio,NYA,3,0,0,0,0,0,0,04/02/2023,w
NYA202304020,Colten Brewer,NYA,4,0,0,0,1,1,0,04/02/2023,w
OAK202304020,Tyler Anderson,ANA,1,4,0,0,2,1,0,04/02/2023,w
OAK202304020,Andrew Wantz,ANA,2,0,0,0,0,0,0,04/02/2023,w
OAK202304020,Carlos Estevez,ANA,3,1,0,0,1,0,0,04/02/2023,w
OAK202304020,Ken Waldichuk,OAK,1,9,6,6,1,1,1,04/02/2023,l
OAK202304020,Zach Jackson,OAK,2,1,0,0,1,0,1,04/02/2023,l
OAK202304020,Adrian Martinez,OAK,3,1,0,0,0,0,0,04/02/2023,l
SDN202304020,Austin Gomber,COL,1,4,3,3,1,0,1,04/02/2023,l
SDN202304020,Brent Suter,COL,2,0,0,0,1,0,0,04/02/2023,l
SDN202304020,Seth Lugo,SDN,1,4,1,1,0,0,0,04/02/2023,w
SDN202304020,Luis Garcia,SDN,2,0,0,0,1,0,0,04/02/2023,w
SDN202304020,Josh Hader,SDN,3,0,0,0,0,0,0,04/02/2023,w
SEA202304020,Cal Quantrill,CLE,1,8,5,4,2,0,2,04/02/2023,w
SEA202304020,Tim Herrin,CLE,2,0,0,0,0,0,1,04/02/2023,w
SEA202304020,Nick Sandlin,CLE,3,0,0,0,0,0,0,04/02/2023,w
SEA202304020,Eli Morgan,CLE,4,1,0,0,0,0,0,04/02/2023,w
SEA202304020,Enyel De Los Santos,CLE,5,0,0,0,0,0,0,04/02/2023,w
SEA202304020,Trevor Stephan,CLE,6,0,0,0,0,0,0,04/02/2023,w
SEA202304020,Marco Gonzales,SEA,1,6,4,4,2,0,0,04/02/2023,l
SEA202304020,Trevor Gott,SEA,2,1,0,0,0,0,0,04/02/2023,l
SEA202304020,Matt Brash,SEA,3,2,1,1,0,0,0,04/02/2023,l
SEA202304020,Andres Munoz,SEA,4,0,0,0,0,0,0,04/02/2023,l
SEA202304020,Paul Sewald,SEA,5,0,0,0,1,0,0,04/02/2023,l
SEA202304020,Penn Murfee,SEA,6,0,1,0,2,0,0,04/02/2023,l
SEA202304020,Gabe Speier,SEA,7,0,0,0,0,0,0,04/02/2023,l
SLN202304020,Chris Bassitt,TOR,1,10,9,9,0,0,0,04/02/2023,l
SLN202304020,Zach Pop,TOR,2,1,0,0,1,0,1,04/02/2023,l
SLN202304020,Trevor Richards,TOR,3,2,0,0,1,1,0,04/02/2023,l
SLN202304020,Anthony Bass,TOR,4,2,0,0,0,0,0,04/02/2023,l
SLN202304020,Tim Mayza,TOR,5,1,0,0,0,0,0,04/02/2023,l
SLN202304020,Jordan Montgomery,SLN,1,6,3,3,1,0,0,04/02/2023,w
SLN202304020,Chris Stratton,SLN,2,3,1,1,0,0,0,04/02/2023,w
SLN202304020,Packy Naughton,SLN,3,1,0,0,0,0,0,04/02/2023,w
TBA202304020,Joey Wentz,DET,1,4,3,3,1,0,0,04/02/2023,l
TBA202304020,Jason Foley,DET,2,1,1,1,1,1,0,04/02/2023,l
TBA202304020,Alex Lange,DET,3,1,0,0,0,0,0,04/02/2023,l
TBA202304020,Chasen Shreve,DET,4,2,1,1,0,0,1,04/02/2023,l
TBA202304020,Jeffrey Springs,TBA,1,0,0,0,1,0,0,04/02/2023,w
TBA202304020,Colin Poche,TBA,2,1,0,0,0,0,0,04/02/2023,w
TBA202304020,Ryan Thompson,TBA,3,0,0,0,0,0,0,04/02/2023,w
TBA202304020,Jalen Beeks,TBA,4,1,1,1,0,0,0,04/02/2023,w
TEX202304020,Bailey Falter,PHI,1,7,2,2,0,0,0,04/02/2023,l
TEX202304020,Andrew Bellatti,PHI,2,0,0,0,0,0,0,04/02/2023,l
TEX202304020,Connor Brogdon,PHI,3,1,0,0,0,0,0,04/02/2023,l
TEX202304020,Gregory Soto,PHI,4,0,0,0,0,0,0,04/02/2023,l
TEX202304020,Martin Perez,TEX,1,8,1,1,3,0,0,04/02/2023,w
TEX202304020,Brock Burke,TEX,2,1,0,0,0,0,0,04/02/2023,w
TEX202304020,Jonathan Hernandez,TEX,3,0,0,0,0,0,0,04/02/2023,w
TEX202304020,Will Smith,TEX,4,0,0,0,0,0,0,04/02/2023,w
WAS202304020,Jared Shuster,ATL,1,6,4,4,5,0,0,04/02/2023,l
WAS202304020,Michael Tonkin,ATL,2,0,0,0,0,0,0,04/02/2023,l
WAS202304020,Jesse Chavez,ATL,3,0,0,0,0,0,0,04/02/2023,l
WAS202304020,MacKenzie Gore,WAS,1,3,1,1,4,0,0,04/02/2023,w
WAS202304020,Hunter Harvey,WAS,2,0,0,0,0,0,0,04/02/2023,w
WAS202304020,Erasmo Ramirez,WAS,3,1,0,0,0,0,0,04/02/2023,w
WAS202304020,Carl Edwards,WAS,4,0,0,0,1,0,0,04/02/2023,w
WAS202304020,Kyle Finnegan,WAS,5,0,0,0,0,0,0,04/02/2023,w
BOS202304030,Johan Oviedo,PIT,1,6,5,4,4,0,2,04/03/2023,w
BOS202304030,Dauri Moreta,PIT,2,0,0,0,1,0,0,04/03/2023,w
BOS202304030,Rob Zastryzny,PIT,3,1,1,1,1,0,0,04/03/2023,w
BOS202304030,Duane Underwood,PIT,4,1,0,0,0,0,0,04/03/2023,w
BOS202304030,Colin Holderman,PIT,5,1,0,0,1,0,0,04/03/2023,w
BOS202304030,David Bednar,PIT,6,1,0,0,0,0,0,04/03/2023,w
BOS202304030,Kutter Crawford,BOS,1,8,7,7,2,0,0,04/03/2023,l
BOS202304030,Zack Kelly,BOS,2,1,0,0,1,0,0,04/03/2023,l
BOS202304030,Richard Bleier,BOS,3,0,0,0,0,0,0,04/03/2023,l
BOS202304030,Kaleb Ort,BOS,4,0,0,0,0,0,0,04/03/2023,l
BOS202304030,Ryan Brasier,BOS,5,0,0,0,0,0,0,04/03/2023,l
CHA202304030,Anthony DeSclafani,SFN,1,3,0,0,0,0,0,04/03/2023,w
CHA202304030,Sean Manaea,SFN,2,2,3,3,2,0,0,04/03/2023,w
CHA202304030,Tyler Rogers,SFN,3,0,0,0,0,0,0,04/03/2023,w
CHA202304030,Michael Kopech,CHA,1,8,7,7,3,0,0,04/03/2023,l
CHA202304030,Jake Diekman,CHA,2,0,0,0,2,0,0,04/03/2023,l
CHA202304030,Jimmy Lambert,CHA,3,1,0,0,1,0,0,04/03/2023,l
CHA202304030,Jose Ruiz,CHA,4,3,5,5,2,0,0,04/03/2023,l
CHA202304030,Hanser Alberto,CHA,5,2,0,0,0,0,0,04/03/2023,l
CIN202304030,Drew Smyly,CHN,1,9,7,6,2,2,0,04/03/2023,l
CIN202304030,Keegan Thompson,CHN,2,1,0,0,0,0,0,04/03/2023,l
CIN202304030,Connor Overton,CIN,1,8,5,5,1,0,0,04/03/2023,w
CIN202304030,Ian Gibaut,CIN,2,0,1,1,0,1,0,04/03/2023,w
CIN202304030,Alex Young,CIN,3,1,0,0,0,0,0,04/03/2023,w
CIN202304030,Fernando Cruz,CIN,4,1,0,0,1,0,0,04/03/2023,w
CIN202304030,Reiver Sanmartin,CIN,5,0,0,0,1,0,0,04/03/2023,w
CIN202304030,Buck Farmer,CIN,6,0,0,0,0,0,0,04/03/2023,w
CIN202304030,Derek Law,CIN,7,2,0,0,0,0,0,04/03/2023,w
HOU202304030,Matt Boyd,DET,1,2,2,2,3,0,0,04/03/2023,w
HOU202304030,Jose Cisnero,DET,2,2,2,2,1,1,0,04/03/2023,w
HOU202304030,Mason Englert,DET,3,2,0,0,0,0,0,04/03/2023,w
HOU202304030,Alex Lange,DET,4,2,1,1,1,0,0,04/03/2023,w
HOU202304030,Trey Wingenter,DET,5,0,0,0,0,0,0,04/03/2023,w
HOU202304030,Garrett Hill,DET,6,1,1,0,0,0,0,04/03/2023,w
HOU202304030,Hunter Brown,HOU,1,6,4,4,3,0,0,04/03/2023,l
HOU202304030,Phil Maton,HOU,2,0,0,0,1,0,0,04/03/2023,l
HOU202304030,Ronel Blanco,HOU,3,0,0,0,0,0,0,04/03/2023,l
HOU202304030,Bryan Abreu,HOU,4,1,1,1,0,0,0,04/03/2023,l
HOU202304030,Rafael Montero,HOU,5,1,0,0,0,0,0,04/03/2023,l
HOU202304030,Ryan Pressly,HOU,6,0,0,0,0,0,0,04/03/2023,l
HOU202304030,Hector Neris,HOU,7,1,2,1,0,0,0,04/03/2023,l
KCA202304030,Jose Berrios,TOR,1,9,8,8,2,0,0,04/03/2023,l
KCA202304030,Zach Pop,TOR,2,1,1,1,0,0,0,04/03/2023,l
KCA202304030,Adam Cimber,TOR,3,0,0,0,1,1,0,04/03/2023,l
KCA202304030,Brady Singer,KCA,1,2,1,1,3,0,0,04/03/2023,w
KCA202304030,Ryan Yarbrough,KCA,2,5,2,2,1,0,0,04/03/2023,w
KCA202304030,Jose Cuas,KCA,3,0,0,0,1,0,0,04/03/2023,w
KCA202304030,Dylan Coleman,KCA,4,1,1,1,1,0,1,04/03/2023,w
KCA202304030,Taylor Clarke,KCA,5,2,1,1,0,0,0,04/03/2023,w
LAN202304030,Ryan Feltner,COL,1,4,5,5,5,0,0,04/03/2023,l
LAN202304030,Jake Bird,COL,2,4,4,4,0,0,0,04/03/2023,l
LAN202304030,Connor Seabold,COL,3,5,4,4,0,1,0,04/03/2023,l
LAN202304030,Michael Grove,LAN,1,2,3,3,2,0,0,04/03/2023,w
LAN202304030,Yency Almonte,LAN,2,2,1,1,0,0,0,04/03/2023,w
LAN202304030,Alex Vesia,LAN,3,1,0,0,0,0,0,04/03/2023,w
LAN202304030,Phil Bickford,LAN,4,1,0,0,0,0,0,04/03/2023,w
LAN202304030,Shelby Miller,LAN,5,0,0,0,1,0,0,04/03/2023,w
MIA202304030,Tyler Mahle,MIN,1,5,1,1,1,0,0,04/03/2023,w
MIA202304030,Jorge Alcala,MIN,2,2,0,0,0,0,0,04/03/2023,w
MIA202304030,Cole Sands,MIN,3,5,0,0,0,0,0,04/03/2023,w
MIA202304030,Johnny Cueto,MIA,1,3,4,4,1,0,0,04/03/2023,l
MIA202304030,Jeff Lindgren,MIA,2,4,4,4,3,0,0,04/03/2023,l
MIA202304030,Andrew Nardi,MIA,3,2,2,2,0,0,0,04/03/2023,l
MIA202304030,J. T. Chargois,MIA,4,0,0,0,0,0,0,04/03/2023,l
MIA202304030,Jacob Stallings,MIA,5,1,1,1,0,0,0,04/03/2023,l
MIL202304030,Carlos Carrasco,NYN,1,4,5,5,4,0,0,04/03/2023,l
MIL202304030,Tommy Hunter,NYN,2,5,5,5,2,0,0,04/03/2023,l
MIL202304030,Dennis Santana,NYN,3,0,0,0,2,0,0,04/03/2023,l
MIL202304030,Luis Guillorme,NYN,4,1,0,0,0,0,0,04/03/2023,l
MIL202304030,Freddy Peralta,MIL,1,2,0,0,3,0,0,04/03/2023,w
MIL202304030,Bryse Wilson,MIL,2,1,0,0,3,1,0,04/03/2023,w
NYA202304030,Taijuan Walker,PHI,1,4,4,4,3,0,0,04/03/2023,l
NYA202304030,Yunior Marte,PHI,2,3,4,4,3,0,0,04/03/2023,l
NYA202304030,Andrew Vasquez,PHI,3,1,0,0,2,0,0,04/03/2023,l
NYA202304030,Seranthony Dominguez,PHI,4,1,0,0,1,0,0,04/03/2023,l
NYA202304030,Nestor Cortes,NYA,1,7,1,1,0,0,0,04/03/2023,w
NYA202304030,Ian Hamilton,NYA,2,3,0,0,0,0,0,04/03/2023,w
NYA202304030,Jonathan Loaisiga,NYA,3,0,0,0,0,0,0,04/03/2023,w
NYA202304030,Clay Holmes,NYA,4,1,0,0,0,0,0,04/03/2023,w
OAK202304030,Zach Plesac,CLE,1,7,6,6,1,0,0,04/03/2023,w
OAK202304030,Xzavion Curry,CLE,2,3,2,2,0,0,0,04/03/2023,w
OAK202304030,Tim Herrin,CLE,3,1,0,0,0,0,0,04/03/2023,w
OAK202304030,James Karinchak,CLE,4,0,0,0,0,0,0,04/03/2023,w
OAK202304030,Emmanuel Clase,CLE,5,2,2,2,2,0,0,04/03/2023,w
OAK202304030,Eli Morgan,CLE,6,1,1,0,0,0,0,04/03/2023,w
OAK202304030,James Kaprielian,OAK,1,7,5,5,2,0,0,04/03/2023,l
OAK202304030,Jeurys Familia,OAK,2,3,2,0,0,0,0,04/03/2023,l
OAK202304030,Sam Moll,OAK,3,0,0,0,1,0,0,04/03/2023,l
OAK202304030,Domingo Acevedo,OAK,4,4,3,3,0,1,0,04/03/2023,l
OAK202304030,Trevor May,OAK,5,2,2,1,1,0,1,04/03/2023,l
SDN202304030,Ryne Nelson,ARI,1,6,3,3,3,0,0,04/03/2023,l
SDN202304030,Cole Sulser,ARI,2,0,0,0,2,0,0,04/03/2023,l
SDN202304030,Miguel Castro,ARI,3,0,0,0,0,0,0,04/03/2023,l
SDN202304030,Andrew Chafin,ARI,4,0,0,0,0,0,0,04/03/2023,l
SDN202304030,Scott McGough,ARI,5,2,2,2,0,0,0,04/03/2023,l
SDN202304030,Ryan Weathers,SDN,1,5,2,2,1,0,0,04/03/2023,w
SDN202304030,Brent Honeywell,SDN,2,1,1,1,0,0,0,04/03/2023,w
SDN202304030,Steven Wilson,SDN,3,1,1,1,0,0,0,04/03/2023,w
SDN202304030,Tim Hill,SDN,4,2,0,0,0,0,0,04/03/2023,w
SEA202304030,Reid Detmers,ANA,1,4,3,2,3,0,0,04/03/2023,w
SEA202304030,Ryan Tepera,ANA,2,0,0,0,0,0,0,04/03/2023,w
SEA202304030,Matt Moore,ANA,3,0,0,0,0,0,0,04/03/2023,w
SEA202304030,Jimmy Herget,ANA,4,1,0,0,0,1,0,04/03/2023,w
SEA202304030,Jose Quijada,ANA,5,0,0,0,0,0,0,04/03/2023,w
SEA202304030,Carlos Estevez,ANA,6,0,0,0,1,0,0,04/03/2023,w
SEA202304030,George Kirby,SEA,1,9,4,4,1,1,0,04/03/2023,l
SEA202304030,Penn Murfee,SEA,2,0,0,0,0,0,0,04/03/2023,l
SEA202304030,Diego Castillo,SEA,3,0,0,0,2,0,0,04/03/2023,l
SEA202304030,Matt Festa,SEA,4,2,3,3,3,0,0,04/03/2023,l
SLN202304030,Charlie Morton,ATL,1,9,3,3,2,0,0,04/03/2023,w
SLN202304030,Nick Anderson,ATL,2,1,1,1,0,0,0,04/03/2023,w
SLN202304030,Collin McHugh,ATL,3,1,0,0,1,0,0,04/03/2023,w
SLN202304030,A. J. Minter,ATL,4,1,0,0,0,0,0,04/03/2023,w
SLN202304030,Jake Woodford,SLN,1,7,6,6,3,0,1,04/03/2023,l
SLN202304030,Zack Thompson,SLN,2,0,0,0,1,0,0,04/03/2023,l
SLN202304030,Jordan Hicks,SLN,3,3,2,2,1,0,0,04/03/2023,l
SLN202304030,Packy Naughton,SLN,4,0,0,0,0,0,0,04/03/2023,l
TEX202304030,Kyle Bradish,BAL,1,1,0,0,1,0,0,04/03/2023,w
TEX202304030,Danny Coulombe,BAL,2,0,0,0,0,1,0,04/03/2023,w
TEX202304030,Tyler Wells,BAL,3,0,0,0,0,0,0,04/03/2023,w
TEX202304030,Felix Bautista,BAL,4,0,0,0,0,0,0,04/03/2023,w
TEX202304030,Jon Gray,TEX,1,4,2,2,2,0,1,04/03/2023,l
TEX202304030,Cole Ragans,TEX,2,0,0,0,2,0,0,04/03/2023,l
TEX202304030,Ian Kennedy,TEX,3,0,0,0,0,0,0,04/03/2023,l
WAS202304030,Drew Rasmussen,TBA,1,2,0,0,0,0,0,04/03/2023,w
WAS202304030,Garrett Cleavinger,TBA,2,1,1,0,1,0,1,04/03/2023,w
WAS202304030,Jason Adam,TBA,3,0,0,0,0,0,0,04/03/2023,w
WAS202304030,Calvin Faucher,TBA,4,1,1,1,0,1,0,04/03/2023,w
WAS202304030,Trevor Williams,WAS,1,6,4,3,1,0,0,04/03/2023,l
WAS202304030,Mason Thompson,WAS,2,1,1,1,0,0,0,04/03/2023,l
WAS202304030,Anthony Banda,WAS,3,2,1,1,0,0,0,04/03/2023,l
BOS202304040,Roansy Contreras,PIT,1,3,1,1,1,0,0,04/04/2023,w
BOS202304040,Dauri Moreta,PIT,2,1,0,0,0,0,0,04/04/2023,w
BOS202304040,Jose Hernandez,PIT,3,0,0,0,0,0,0,04/04/2023,w
BOS202304040,Colin Holderman,PIT,4,0,0,0,0,0,0,04/04/2023,w
BOS202304040,David Bednar,PIT,5,0,0,0,0,0,0,04/04/2023,w
BOS202304040,Nick Pivetta,BOS,1,3,3,1,3,0,0,04/04/2023,l
BOS202304040,Josh Winckowski,BOS,2,2,1,1,1,0,0,04/04/2023,l
BOS202304040,Ryan Brasier,BOS,3,0,0,0,0,0,0,04/04/2023,l
CIN202304040,Hayden Wesneski,CHN,1,6,3,3,2,0,0,04/04/2023,w
CIN202304040,Michael Rucker,CHN,2,0,0,0,0,0,0,04/04/2023,w
CIN202304040,Adbert Alzolay,CHN,3,2,2,2,0,0,0,04/04/2023,w
CIN202304040,Brad Boxberger,CHN,4,0,0,0,0,0,0,04/04/2023,w
CIN202304040,Julian Merryweather,CHN,5,1,0,0,0,0,0,04/04/2023,w
CIN202304040,Luis Cessa,CIN,1,4,2,2,3,0,0,04/04/2023,l
CIN202304040,Ian Gibaut,CIN,2,1,0,0,0,0,0,04/04/2023,l
CIN202304040,Buck Farmer,CIN,3,2,3,3,1,0,0,04/04/2023,l
CIN202304040,Reiver Sanmartin,CIN,4,2,3,1,1,0,0,04/04/2023,l
CIN202304040,Joel Kuhnel,CIN,5,5,3,3,1,0,0,04/04/2023,l
CIN202304040,Fernando Cruz,CIN,6,2,1,1,0,0,0,04/04/2023,l
HOU202304040,Matt Manning,DET,1,6,2,2,2,0,0,04/04/2023,w
HOU202304040,Jason Foley,DET,2,1,0,0,1,0,0,04/04/2023,w
HOU202304040,Chasen Shreve,DET,3,1,0,0,0,0,0,04/04/2023,w
HOU202304040,Trey Wingenter,DET,4,2,1,1,0,0,0,04/04/2023,w
HOU202304040,Framber Valdez,HOU,1,8,3,2,1,0,2,04/04/2023,l
HOU202304040,Ryne Stanek,HOU,2,2,2,2,0,0,0,04/04/2023,l
HOU202304040,Seth Martinez,HOU,3,2,1,1,0,0,0,04/04/2023,l
KCA202304040,Yusei Kikuchi,TOR,1,3,1,1,1,0,1,04/04/2023,w
KCA202304040,Yimi Garcia,TOR,2,1,0,0,0,0,0,04/04/2023,w
KCA202304040,Tim Mayza,TOR,3,0,0,0,0,0,0,04/04/2023,w
KCA202304040,Erik Swanson,TOR,4,0,0,0,0,0,0,04/04/2023,w
KCA202304040,Jordan Romano,TOR,5,0,0,0,0,0,0,04/04/2023,w
KCA202304040,Kris Bubic,KCA,1,7,2,2,1,0,1,04/04/2023,l
KCA202304040,Carlos Hernandez,KCA,2,2,1,1,0,0,0,04/04/2023,l
KCA202304040,Amir Garrett,KCA,3,2,1,1,0,0,0,04/04/2023,l
KCA202304040,Aroldis Chapman,KCA,4,0,0,0,1,0,0,04/04/2023,l
LAN202304040,German Marquez,COL,1,5,4,4,2,0,0,04/04/2023,l
LAN202304040,Brad Hand,COL,2,0,0,0,1,0,0,04/04/2023,l
LAN202304040,Justin Lawrence,COL,3,0,0,0,1,0,0,04/04/2023,l
LAN202304040,Pierce Johnson,COL,4,2,1,1,1,0,0,04/04/2023,l
LAN202304040,Julio Urias,LAN,1,5,0,0,0,0,0,04/04/2023,w
LAN202304040,Caleb Ferguson,LAN,2,0,0,0,1,0,0,04/04/2023,w
LAN202304040,Brusdar Graterol,LAN,3,0,0,0,0,0,0,04/04/2023,w
LAN202304040,Phil Bickford,LAN,4,2,2,2,1,0,0,04/04/2023,w
LAN202304040,Evan Phillips,LAN,5,0,0,0,0,1,0,04/04/2023,w
MIA202304040,Kenta Maeda,MIN,1,3,1,1,0,0,0,04/04/2023,l
MIA202304040,Emilio Pagan,MIN,2,0,0,0,1,0,0,04/04/2023,l
MIA202304040,Jovani Moran,MIN,3,0,0,0,0,0,0,04/04/2023,l
MIA202304040,Sandy Alcantara,MIA,1,3,0,0,1,0,0,04/04/2023,w
MIL202304040,Max Scherzer,NYN,1,8,5,5,2,0,0,04/04/2023,l
MIL202304040,Denyi Reyes,NYN,2,0,0,0,0,0,0,04/04/2023,l
MIL202304040,Brooks Raley,NYN,3,4,4,4,0,0,0,04/04/2023,l
MIL202304040,Adam Ottavino,NYN,4,1,0,0,0,0,0,04/04/2023,l
MIL202304040,Wade Miley,MIL,1,5,0,0,0,1,0,04/04/2023,w
MIL202304040,Peter Strzelecki,MIL,2,1,0,0,0,0,0,04/04/2023,w
MIL202304040,Hoby Milner,MIL,3,1,0,0,0,0,0,04/04/2023,w
MIL202304040,Javy Guerra,MIL,4,1,0,0,0,0,0,04/04/2023,w
NYA202304040,Matt Strahm,PHI,1,1,0,0,1,0,0,04/04/2023,w
NYA202304040,Andrew Bellatti,PHI,2,0,0,0,0,0,0,04/04/2023,w
NYA202304040,Jose Alvarado,PHI,3,0,0,0,0,0,0,04/04/2023,w
NYA202304040,Connor Brogdon,PHI,4,1,0,0,0,0,0,04/04/2023,w
NYA202304040,Craig Kimbrel,PHI,5,2,1,1,1,0,0,04/04/2023,w
NYA202304040,Domingo German,NYA,1,4,4,4,0,0,0,04/04/2023,l
NYA202304040,Mike King,NYA,2,4,0,0,0,0,0,04/04/2023,l
NYA202304040,Albert Abreu,NYA,3,2,0,0,1,0,0,04/04/2023,l
NYA202304040,Jimmy Cordero,NYA,4,0,0,0,0,0,0,04/04/2023,l
OAK202304040,Shane Bieber,CLE,1,3,3,3,1,0,1,04/04/2023,l
OAK202304040,Trevor Stephan,CLE,2,1,0,0,1,0,0,04/04/2023,l
OAK202304040,Enyel De Los Santos,CLE,3,1,0,0,1,0,0,04/04/2023,l
OAK202304040,James Karinchak,CLE,4,1,1,1,1,0,0,04/04/2023,l
OAK202304040,JP Sears,OAK,1,8,3,3,1,0,0,04/04/2023,w
OAK202304040,Zach Jackson,OAK,2,0,0,0,0,0,0,04/04/2023,w
OAK202304040,Dany Jimenez,OAK,3,0,0,0,1,0,0,04/04/2023,w
OAK202304040,Sam Moll,OAK,4,0,0,0,0,0,0,04/04/2023,w
OAK202304040,Trevor May,OAK,5,0,0,0,1,0,0,04/04/2023,w
SDN202304040,Zac Gallen,ARI,1,7,5,4,1,0,0,04/04/2023,w
SDN202304040,Kevin Ginkel,ARI,2,0,0,0,0,0,0,04/04/2023,w
SDN202304040,Drey Jameson,ARI,3,3,1,1,1,0,0,04/04/2023,w
SDN202304040,Yu Darvish,SDN,1,3,1,1,4,2,0,04/04/2023,l
SDN202304040,Nabil Crismatt,SDN,2,3,3,3,2,0,0,04/04/2023,l
SDN202304040,Domingo Tapia,SDN,3,0,0,0,0,0,0,04/04/2023,l
SDN202304040,Luis Garcia,SDN,4,2,4,4,1,0,0,04/04/2023,l
SDN202304040,Brent Honeywell,SDN,5,1,0,0,0,0,0,04/04/2023,l
SEA202304040,Jose Suarez,ANA,1,8,7,6,0,0,1,04/04/2023,l
